record_id,experiment,repeat,batch_size,qname,date,truth,served_model,choice,p_choice,p_max,deficit,mismatch,is_tie,n_argmax_options,top2_gap,gap_bucket,confidence,p_unknown,prob_sum,choice_correct,p_Monday,p_Tuesday,p_Wednesday,p_Thursday,p_Friday,p_Saturday,p_Sunday,p_Unknown
main:2034-06-04,main,0,1,q0,2034-06-04,Sunday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.15,0.14,0.12,0.13,0.13,0.11,0.09
main:2034-06-22,main,0,1,q0,2034-06-22,Thursday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.15,0.11,0.08
main:2034-07-27,main,0,1,q0,2034-07-27,Thursday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.14,0.12,0.13,0.13,0.12,0.08
main:2034-09-23,main,0,1,q0,2034-09-23,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.11,0.1
main:2034-10-03,main,0,1,q0,2034-10-03,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.07
main:2034-10-08,main,0,1,q0,2034-10-08,Sunday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.13999999999999999,0.13,0.13,0.13,0.14,0.12,0.07
main:2034-11-14,main,0,1,q0,2034-11-14,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.11,0.09
main:2034-11-30,main,0,1,q0,2034-11-30,Thursday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.14,0.12,0.13,0.12,0.14,0.13,0.13,0.09
main:2034-12-24,main,0,1,q0,2034-12-24,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.07
main:2034-12-26,main,0,1,q0,2034-12-26,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.07
main:2035-01-27,main,0,1,q0,2035-01-27,Saturday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.13,0.15000000000000002,0.13,0.13,0.13,0.14,0.12,0.07
main:2035-02-03,main,0,1,q0,2035-02-03,Saturday,jev-1.13.0,Wednesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.07
main:2035-03-20,main,0,1,q0,2035-03-20,Tuesday,jev-1.13.0,Wednesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.15000000000000002,0.12,0.13,0.13,0.12,0.09
main:2035-05-05,main,0,1,q0,2035-05-05,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2035-06-07,main,0,1,q0,2035-06-07,Thursday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2035-07-16,main,0,1,q0,2035-07-16,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2035-07-23,main,0,1,q0,2035-07-23,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.11,0.09
main:2035-07-31,main,0,1,q0,2035-07-31,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2035-10-16,main,0,1,q0,2035-10-16,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,1,0.13,0.14,0.13,0.13,0.13,0.13,0.11,0.1
main:2035-10-17,main,0,1,q0,2035-10-17,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2035-10-18,main,0,1,q0,2035-10-18,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2035-10-28,main,0,1,q0,2035-10-28,Sunday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13999999999999999,0.12,0.08
main:2035-11-14,main,0,1,q0,2035-11-14,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2035-11-24,main,0,1,q0,2035-11-24,Saturday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,1,2,0.0,0 (exact tie),0.02,0.07,1.0,1,0.12,0.13,0.13,0.13,0.15000000000000002,0.15000000000000002,0.12,0.07
main:2036-01-01,main,0,1,q0,2036-01-01,Tuesday,jev-1.13.0,Tuesday,0.17,0.17,0.0,0,0,1,0.02,>0.01,0.04,0.06,1.0,1,0.13,0.17,0.14,0.12,0.14,0.15,0.09,0.06
main:2036-01-13,main,0,1,q0,2036-01-13,Sunday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.15,0.13,0.12,0.13,0.14,0.12,0.07
main:2036-01-14,main,0,1,q0,2036-01-14,Monday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.15,0.13,0.13,0.13,0.14,0.11,0.07
main:2036-02-07,main,0,1,q0,2036-02-07,Thursday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,1,2,0.0,0 (exact tie),0.02,0.06,1.0,0,0.14,0.15,0.13,0.12,0.13,0.15,0.12,0.06
main:2036-02-09,main,0,1,q0,2036-02-09,Saturday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.14,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.07
main:2036-02-15,main,0,1,q0,2036-02-15,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,5,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.14,0.12,0.14,0.14,0.11,0.07
main:2036-03-25,main,0,1,q0,2036-03-25,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.07
main:2036-04-15,main,0,1,q0,2036-04-15,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,1,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
main:2036-07-27,main,0,1,q0,2036-07-27,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.12,0.12,0.14,0.14,0.12,0.09
main:2036-09-28,main,0,1,q0,2036-09-28,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2036-10-19,main,0,1,q0,2036-10-19,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.13,0.12,0.14,0.14,0.12,0.09
main:2036-10-25,main,0,1,q0,2036-10-25,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,1,0.12,0.13,0.13,0.12,0.13,0.14,0.12,0.11
main:2036-11-06,main,0,1,q0,2036-11-06,Thursday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.07
main:2036-12-02,main,0,1,q0,2036-12-02,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,1,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.07
main:2037-01-08,main,0,1,q0,2037-01-08,Thursday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.15,0.14,0.13,0.12,0.12,0.14,0.13,0.07
main:2037-01-20,main,0,1,q0,2037-01-20,Tuesday,jev-1.13.0,Monday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.09
main:2037-03-15,main,0,1,q0,2037-03-15,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.13,1.0,0,0.12,0.14,0.13,0.12,0.13,0.12,0.11,0.13
main:2037-03-23,main,0,1,q0,2037-03-23,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2037-04-16,main,0,1,q0,2037-04-16,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.14,0.13,0.13,0.14,0.12,0.07
main:2037-08-27,main,0,1,q0,2037-08-27,Thursday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.01,0.08,1.0,0,0.13,0.13,0.14,0.12,0.14,0.14,0.12,0.08
main:2037-09-21,main,0,1,q0,2037-09-21,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.11,0.11
main:2037-09-23,main,0,1,q0,2037-09-23,Wednesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.1
main:2037-11-03,main,0,1,q0,2037-11-03,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2037-12-03,main,0,1,q0,2037-12-03,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.14,0.13,0.12,0.08
main:2037-12-22,main,0,1,q0,2037-12-22,Tuesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.13,0.1
main:2038-01-08,main,0,1,q0,2038-01-08,Friday,jev-1.13.0,Monday,0.15,0.15,0.0,0,1,2,0.0,0 (exact tie),0.03,0.05,1.0,0,0.15,0.15,0.14,0.12,0.12,0.14,0.13,0.05
main:2038-01-20,main,0,1,q0,2038-01-20,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.12,0.08
main:2038-02-22,main,0,1,q0,2038-02-22,Monday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.07
main:2038-03-04,main,0,1,q0,2038-03-04,Thursday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.14,0.15,0.14,0.12,0.12,0.13,0.12,0.08
main:2038-03-22,main,0,1,q0,2038-03-22,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
main:2038-03-25,main,0,1,q0,2038-03-25,Thursday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.12,0.14,0.13,0.13,0.14,0.13,0.12,0.09
main:2038-04-05,main,0,1,q0,2038-04-05,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2038-04-14,main,0,1,q0,2038-04-14,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2038-04-22,main,0,1,q0,2038-04-22,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2038-05-15,main,0,1,q0,2038-05-15,Saturday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.11,0.1
main:2038-05-29,main,0,1,q0,2038-05-29,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.14,0.12,0.14,0.14,0.12,0.07
main:2038-07-30,main,0,1,q0,2038-07-30,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.09
main:2038-09-02,main,0,1,q0,2038-09-02,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.14,0.14,0.13,0.12,0.13,0.12,0.12,0.1
main:2038-09-14,main,0,1,q0,2038-09-14,Tuesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,1,0.12,0.13,0.13,0.12,0.14,0.13,0.11,0.12
main:2038-09-21,main,0,1,q0,2038-09-21,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,1,0.13,0.14,0.13,0.12,0.13,0.13,0.11,0.11
main:2038-09-26,main,0,1,q0,2038-09-26,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.14,0.13,0.12,0.14,0.13,0.12,0.1
main:2038-10-13,main,0,1,q0,2038-10-13,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2038-10-19,main,0,1,q0,2038-10-19,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.11,1.0,1,0.12,0.14,0.13,0.12,0.14,0.13,0.11,0.11
main:2038-11-22,main,0,1,q0,2038-11-22,Monday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13,0.12,0.09
main:2039-02-11,main,0,1,q0,2039-02-11,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2039-02-15,main,0,1,q0,2039-02-15,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2039-03-03,main,0,1,q0,2039-03-03,Thursday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13999999999999999,0.14,0.12,0.13,0.14,0.12,0.08
main:2039-03-06,main,0,1,q0,2039-03-06,Sunday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.03,0.08,1.0,0,0.13,0.13999999999999999,0.14,0.12,0.14,0.13,0.12,0.08
main:2039-03-07,main,0,1,q0,2039-03-07,Monday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.11,1.0,0,0.12,0.15000000000000002,0.13,0.11,0.13,0.13,0.12,0.11
main:2039-03-09,main,0,1,q0,2039-03-09,Wednesday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.08
main:2039-03-24,main,0,1,q0,2039-03-24,Thursday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
main:2039-04-30,main,0,1,q0,2039-04-30,Saturday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.14,0.13,0.13,0.12,0.14,0.15,0.12,0.07
main:2039-05-16,main,0,1,q0,2039-05-16,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.01,0.09,1.0,0,0.12,0.14,0.13,0.12,0.14,0.14,0.12,0.09
main:2039-05-25,main,0,1,q0,2039-05-25,Wednesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2039-06-09,main,0,1,q0,2039-06-09,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2039-06-14,main,0,1,q0,2039-06-14,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.07
main:2039-07-05,main,0,1,q0,2039-07-05,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2039-09-20,main,0,1,q0,2039-09-20,Tuesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.14,0.14,0.12,0.13,0.13,0.12,0.1
main:2039-10-14,main,0,1,q0,2039-10-14,Friday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2039-11-10,main,0,1,q0,2039-11-10,Thursday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.11,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11
main:2040-01-10,main,0,1,q0,2040-01-10,Tuesday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,4,0.0,0 (exact tie),0.03,0.07,1.0,1,0.14,0.13999999999999999,0.14,0.12,0.13,0.14,0.12,0.07
main:2040-02-24,main,0,1,q0,2040-02-24,Friday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.14,0.12,0.07
main:2040-04-25,main,0,1,q0,2040-04-25,Wednesday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.12,0.14,0.13,0.13,0.14,0.15,0.12,0.07
main:2040-05-10,main,0,1,q0,2040-05-10,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2040-07-25,main,0,1,q0,2040-07-25,Wednesday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.03,0.08,1.0,0,0.13,0.14,0.13,0.13,0.14,0.13999999999999999,0.11,0.08
main:2040-08-02,main,0,1,q0,2040-08-02,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2040-09-26,main,0,1,q0,2040-09-26,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.13,0.14,0.13,0.13,0.14,0.12,0.07
main:2040-10-29,main,0,1,q0,2040-10-29,Monday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13999999999999999,0.12,0.08
main:2040-11-03,main,0,1,q0,2040-11-03,Saturday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.13,0.14,0.13,0.12,0.13,0.15,0.12,0.08
main:2040-11-19,main,0,1,q0,2040-11-19,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,0,0.13,0.13,0.12,0.12,0.13,0.15000000000000002,0.12,0.1
main:2040-11-20,main,0,1,q0,2040-11-20,Tuesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.14,0.12,0.13,0.15000000000000002,0.12,0.08
main:2040-11-29,main,0,1,q0,2040-11-29,Thursday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.12,0.09
main:2040-12-03,main,0,1,q0,2040-12-03,Monday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,1,0.14,0.14,0.13,0.12,0.13,0.14,0.12,0.08
main:2040-12-12,main,0,1,q0,2040-12-12,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2041-01-06,main,0,1,q0,2041-01-06,Sunday,jev-1.13.0,Monday,0.13999999999999999,0.14,0.0,0,1,4,0.0,0 (exact tie),0.03,0.07,1.0,0,0.13999999999999999,0.14,0.13,0.12,0.12,0.14,0.14,0.07
main:2041-04-06,main,0,1,q0,2041-04-06,Saturday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2041-06-02,main,0,1,q0,2041-06-02,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.08
main:2041-06-04,main,0,1,q0,2041-06-04,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.14,0.12,0.14,0.14,0.12,0.07
main:2041-06-15,main,0,1,q0,2041-06-15,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2041-09-03,main,0,1,q0,2041-09-03,Tuesday,jev-1.13.0,Monday,0.13,0.13,0.0,0,1,6,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.1
main:2041-09-13,main,0,1,q0,2041-09-13,Friday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2041-11-21,main,0,1,q0,2041-11-21,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.14,0.14,0.11,0.08
main:2041-12-15,main,0,1,q0,2041-12-15,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13,0.12,0.09
main:2042-01-29,main,0,1,q0,2042-01-29,Wednesday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.06,0.99,0,0.14,0.15000000000000002,0.13,0.13,0.13,0.14,0.11,0.06
main:2042-03-01,main,0,1,q0,2042-03-01,Saturday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15,0.13,0.12,0.13,0.14,0.12,0.08
main:2042-04-12,main,0,1,q0,2042-04-12,Saturday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.08,1.0,0,0.13,0.15,0.13,0.12,0.13,0.14,0.12,0.08
main:2042-05-07,main,0,1,q0,2042-05-07,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.15000000000000002,0.13,0.13,0.13,0.14,0.12,0.07
main:2042-06-26,main,0,1,q0,2042-06-26,Thursday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
